timestamp,ndolphin_net,tideheightfracchange,overheight
1675125300,0.0,-0.0009350165671472117,0.09354536950420955
1675125360,0.0,-0.000935891641528534,0.09363295880149813
1675125420,0.0,-0.0004681647940074911,0.09372071227741331
1675125480,0.0,-0.000468603561387067,0.09372071227741331
1675125540,0.0,-0.0009376467133570487,0.09380863039399624
1675125600,0.0,-0.0009385267200450995,0.09389671361502347
1675125660,0.0,-0.0009394083801051934,0.09398496240601503
1675125720,0.0,-0.0009402916982012895,0.09407337723424271
1675125780,0.0,-0.0009411766790149056,0.09416195856873824
1675125840,0.0,-0.0004708097928436916,0.09425070688030161
1675125900,0.0,-0.00047125353440150843,0.09425070688030161
1675125960,0.0,-0.000942951647609056,0.09433962264150944
1675126020,0.0,-0.0009438416448411646,0.09442870632672333
1675126080,0.0,-0.000944733323694109,0.0945179584120983
1675126140,0.0,-0.0009456266889384436,0.0946073793755913
1675126200,0.0,-0.00047303689687795166,0.0946969696969697
1675126260,0.0,-0.0004734848484848489,0.0946969696969697
1675126320,0.0,-0.0009474184977739488,0.0947867298578199
1675126380,0.0,-0.0009483169509968802,0.09487666034155598
1675126440,0.0,-0.00047438330170778033,0.0949667616334283
1675126500,0.0,-0.00047483380816714196,0.0949667616334283
1675126560,0.0,-0.0009501189792698039,0.09505703422053233
1675126620,0.0,-0.0009510225640617491,0.09514747859181732
1675126680,0.0,-0.00047573739295908704,0.09523809523809523
1675126740,0.0,-0.0004761904761904766,0.09523809523809523
1675126800,1.0,-0.0009528348994507249,0.09532888465204957
1675126860,1.0,-0.00095374365990147,0.09541984732824427
1675126920,1.0,-0.0004770992366412218,0.09551098376313276
1675126980,1.0,-0.00047755491881566156,0.09551098376313276
1675127040,1.0,-0.0009555663910909965,0.09560229445506692
1675127100,1.0,-0.00047801147227533497,0.09569377990430622
1675127160,1.0,-0.00047846889952153155,0.09569377990430622
1675127220,1.0,-0.0009573961025866661,0.09578544061302682
1675127280,1.0,-0.0009583135884917889,0.09587727708533078
1675127340,1.0,-0.00047938638542665435,0.09596928982725528
1675127400,1.0,-0.0004798464491362768,0.09596928982725528
1675127460,1.0,-0.0004798464491362768,0.09606147934678194
1675127520,1.0,-0.00048030739673390747,0.09606147934678194
1675127580,1.0,-0.0009610766275031386,0.09615384615384615
1675127640,1.0,-0.0004807692307692312,0.09624639076034648
1675127700,1.0,-0.00048123195380173284,0.09624639076034648
1675127760,1.0,-0.0009629275222025039,0.09633911368015413
1675127820,1.0,-0.0004816955684007711,0.09643201542912247
1675127880,1.0,-0.0004821600771456128,0.09643201542912247
1675127940,1.0,-0.0009647855597710959,0.09652509652509653
1675128000,1.0,-0.00048262548262548307,0.0966183574879227
1675128060,1.0,-0.0004830917874396113,0.0966183574879227
1675128120,1.0,-0.0004830917874396113,0.09671179883945842
1675128180,1.0,-0.0004835589941972925,0.09671179883945842
1675128240,1.0,-0.0004835589941972925,0.0968054211035818
1675128300,1.0,-0.00048402710551790945,0.0968054211035818
1675128360,1.0,-0.0009685232295489176,0.09689922480620154
1675128420,1.0,-0.0004844961240310082,0.09699321047526673
1675128480,1.0,-0.00048496605237633404,0.09699321047526673
1675128540,1.0,-0.00048496605237633404,0.0970873786407767
1675128600,1.0,-0.0004854368932038839,0.0970873786407767
1675128660,1.0,-0.0004854368932038839,0.09718172983479106
1675128720,1.0,-0.00048590864917395305,0.09718172983479106
1675128780,1.0,-0.00048590864917395305,0.09727626459143969
1675128840,1.0,-0.0004863813229571989,0.09727626459143969
1675128900,1.0,-0.0004863813229571989,0.09737098344693282
1675128960,1.0,-0.0004868549172346645,0.09737098344693282
1675129020,1.0,-0.0004868549172346645,0.09746588693957116
1675129080,1.0,-0.0004873294346978562,0.09746588693957116
1675129140,1.0,-0.0004873294346978562,0.0975609756097561
1675129200,1.0,-0.0004878048780487809,0.0975609756097561
1675129260,1.0,-0.0004878048780487809,0.09765625
1675129320,1.0,-0.0004882812499999991,0.09765625
1675129380,1.0,-0.0004882812499999991,0.09775171065493646
1675129440,1.0,0.0,0.09775171065493646
1675129500,1.0,-0.0004887585532746827,0.09775171065493646
1675129560,1.0,-0.0004887585532746827,0.09784735812133072
1675129620,1.0,-0.000489236790606654,0.09784735812133072
1675129680,1.0,-0.000489236790606654,0.0979431929480901
1675129740,1.0,0.0,0.0979431929480901
1675129800,1.0,-0.0004897159647404496,0.0979431929480901
1675129860,1.0,-0.0004897159647404496,0.09803921568627452
1675129920,1.0,0.0,0.09803921568627452
1675129980,1.0,-0.000490196078431373,0.09803921568627452
1675130040,1.0,-0.000490196078431373,0.09813542688910697
1675130100,1.0,0.0,0.09813542688910697
1675130160,1.0,-0.0004906771344455353,0.09813542688910697
1675130220,1.0,-0.0004906771344455353,0.09823182711198429
1675130280,1.0,0.0,0.09823182711198429
1675130340,1.0,-0.0004911591355599205,0.09823182711198429
1675130400,1.0,-0.0004911591355599205,0.09832841691248771
1675130460,1.0,0.0,0.09832841691248771
1675130520,1.0,0.0,0.09832841691248771
1675130580,1.0,-0.000491642084562439,0.09832841691248771
1675130640,1.0,-0.000491642084562439,0.09842519685039369
1675130700,1.0,0.0,0.09842519685039369
1675130760,1.0,0.0,0.09842519685039369
1675130820,1.0,-0.0004921259842519689,0.09842519685039369
1675130880,1.0,-0.0004921259842519689,0.09852216748768472
1675130940,1.0,0.0,0.09852216748768472
1675131000,1.0,0.0,0.09852216748768472
1675131060,1.0,0.0,0.09852216748768472
1675131120,1.0,-0.0004926108374384227,0.09852216748768472
1675131180,1.0,-0.0004926108374384227,0.09861932938856015
1675131240,1.0,0.0,0.09861932938856015
1675131300,1.0,0.0,0.09861932938856015
1675131360,1.0,0.0,0.09861932938856015
1675131420,1.0,0.0,0.09861932938856015
1675131480,1.0,0.0,0.09861932938856015
1675131540,1.0,-0.0004930966469428012,0.09861932938856015
1675131600,1.0,-0.0004930966469428012,0.09871668311944717
1675131660,1.0,0.0,0.09871668311944717
1675131720,1.0,0.0,0.09871668311944717
1675131780,1.0,0.0,0.09871668311944717
1675131840,1.0,0.0,0.09871668311944717
1675131900,1.0,0.0,0.09871668311944717
1675131960,1.0,0.0,0.09871668311944717
1675132020,1.0,0.0,0.09871668311944717
1675132080,1.0,0.0,0.09871668311944717
1675132140,1.0,0.0,0.09871668311944717
1675132200,1.0,0.0,0.09871668311944717
1675132260,1.0,0.0,0.09871668311944717
1675132320,1.0,0.0,0.09871668311944717
1675132380,1.0,0.0,0.09871668311944717
1675132440,1.0,0.0,0.09871668311944717
1675132500,1.0,0.0,0.09871668311944717
1675132560,1.0,0.0,0.09871668311944717
1675132620,1.0,0.0,0.09871668311944717
1675132680,1.0,0.0,0.09871668311944717
1675132740,1.0,0.0,0.09871668311944717
1675132800,1.0,0.0,0.09871668311944717
1675132860,1.0,0.0,0.09871668311944717
1675132920,1.0,0.0,0.09871668311944717
1675132980,1.0,0.0,0.09871668311944717
1675133040,1.0,0.0,0.09871668311944717
1675133100,1.0,0.0,0.09871668311944717
1675133160,1.0,0.0,0.09871668311944717
1675133220,1.0,0.0004935834155972363,0.09871668311944717
1675133280,1.0,0.0004935834155972363,0.09861932938856015
1675133340,1.0,0.0,0.09861932938856015
1675133400,1.0,0.0,0.09861932938856015
1675133460,1.0,0.0,0.09861932938856015
1675133520,1.0,0.0,0.09861932938856015
1675133580,1.0,0.0,0.09861932938856015
1675133640,1.0,0.0004930966469427998,0.09861932938856015
1675133700,1.0,0.0004930966469427998,0.09852216748768472
1675133760,1.0,0.0,0.09852216748768472
1675133820,1.0,0.0,0.09852216748768472
1675133880,1.0,0.0,0.09852216748768472
1675133940,1.0,0.000492610837438424,0.09852216748768472
1675134000,1.0,0.000492610837438424,0.09842519685039369
1675134060,1.0,0.0,0.09842519685039369
1675134120,1.0,0.0,0.09842519685039369
1675134180,1.0,0.0004921259842519689,0.09842519685039369
1675134240,1.0,0.0004921259842519689,0.09832841691248771
1675134300,1.0,0.0,0.09832841691248771
1675134360,1.0,0.0,0.09832841691248771
1675134420,1.0,0.0004916420845624376,0.09832841691248771
1675134480,1.0,0.0004916420845624376,0.09823182711198429
1675134540,1.0,0.0,0.09823182711198429
1675134600,1.0,0.0004911591355599218,0.09823182711198429
1675134660,1.0,0.0004911591355599218,0.09813542688910697
1675134720,1.0,0.0,0.09813542688910697
1675134780,1.0,0.0004906771344455353,0.09813542688910697
1675134840,1.0,0.0004906771344455353,0.09803921568627452
1675134900,1.0,0.0,0.09803921568627452
1675134960,1.0,0.0004901960784313717,0.09803921568627452
1675135020,1.0,0.0004901960784313717,0.0979431929480901
1675135080,1.0,0.0,0.0979431929480901
1675135140,1.0,0.0004897159647404509,0.0979431929480901
1675135200,1.0,0.0004897159647404509,0.09784735812133072
1675135260,1.0,0.000489236790606654,0.09784735812133072
1675135320,1.0,0.000489236790606654,0.09775171065493646
1675135380,1.0,0.0,0.09775171065493646
1675135440,1.0,0.0004887585532746813,0.09775171065493646
1675135500,1.0,0.0004887585532746813,0.09765625
1675135560,1.0,0.0004882812500000004,0.09765625
1675135620,1.0,0.0004882812500000004,0.0975609756097561
1675135680,1.0,0.0004878048780487809,0.0975609756097561
1675135740,1.0,0.0004878048780487809,0.09746588693957116
1675135800,1.0,0.0,0.09746588693957116
1675135860,1.0,0.0004873294346978562,0.09746588693957116
1675135920,1.0,0.0004873294346978562,0.09737098344693282
1675135980,1.0,0.0004868549172346645,0.09737098344693282
1675136040,1.0,0.0004868549172346645,0.09727626459143969
1675136100,1.0,0.00048638132295719623,0.09727626459143969
1675136160,1.0,0.00048638132295719623,0.09718172983479106
1675136220,1.0,0.00048590864917395576,0.09718172983479106
1675136280,1.0,0.00048590864917395576,0.0970873786407767
1675136340,1.0,0.0004854368932038839,0.0970873786407767
1675136400,1.0,0.0004854368932038839,0.09699321047526673
1675136460,1.0,0.00048496605237633404,0.09699321047526673
1675136520,1.0,0.00048496605237633404,0.09689922480620154
1675136580,1.0,0.0004844961240310082,0.09689922480620154
1675136640,1.0,0.0004844961240310082,0.0968054211035818
1675136700,1.0,0.00048402710551790945,0.0968054211035818
1675136760,1.0,0.00048402710551790945,0.09671179883945842
1675136820,1.0,0.0004835589941972898,0.09671179883945842
1675136880,1.0,0.0009666507816369037,0.0966183574879227
1675136940,1.0,0.00048309178743961395,0.09652509652509653
1675137000,1.0,0.00048262548262548307,0.09652509652509653
1675137060,1.0,0.00048262548262548307,0.09643201542912247
1675137120,1.0,0.0004821600771456128,0.09643201542912247
1675137180,1.0,0.0009638556455463839,0.09633911368015413
1675137240,1.0,0.0004816955684007711,0.09624639076034648
1675137300,1.0,0.00048123195380173284,0.09624639076034648
1675137360,1.0,0.00048123195380173284,0.09615384615384615
1675137420,1.0,0.0004807692307692285,0.09615384615384615
1675137480,1.0,0.0009610766275031386,0.09606147934678194
1675137540,1.0,0.0004803073967339101,0.09596928982725528
1675137600,1.0,0.0004798464491362768,0.09596928982725528
1675137660,1.0,0.0004798464491362768,0.09587727708533078
1675137720,1.0,0.00047938638542665435,0.09587727708533078
1675137780,1.0,0.0009583135884917889,0.09578544061302682
1675137840,1.0,0.00047892720306513456,0.09569377990430622
1675137900,1.0,0.00047846889952153155,0.09569377990430622
1675137960,1.0,0.0009564803717968639,0.09560229445506692
1675138020,1.0,0.0004780114722753323,0.09551098376313276
1675138080,1.0,0.0004775549188156642,0.09551098376313276
1675138140,1.0,0.000954654155456886,0.09541984732824427
1675138200,1.0,0.0004770992366412218,0.09532888465204957
1675138260,1.0,0.0004766444232602483,0.09532888465204957
1675138320,1.0,0.0009528348994507249,0.09523809523809523
1675138380,1.0,0.0009519278691495637,0.09514747859181732
1675138440,1.0,0.00047573739295908704,0.09505703422053233
1675138500,1.0,0.00047528517110266203,0.09505703422053233
1675138560,1.0,0.0009501189792698039,0.0949667616334283
1675138620,1.0,0.00047483380816714196,0.09487666034155598
1675138680,1.0,0.00047438330170778033,0.09487666034155598
1675138740,1.0,0.0009483169509968802,0.0947867298578199
1675138800,1.0,0.0004739336492890999,0.0946969696969697
1675138860,1.0,0.0004734848484848436,0.0946969696969697
1675138920,1.0,0.0009465217453628005,0.0946073793755913
1675138980,1.0,0.0009456266889384488,0.0945179584120983
1675139040,1.0,0.0004725897920604919,0.09442870632672333
1675139100,1.0,0.000472143531633617,0.09442870632672333
1675139160,1.0,0.0009438416448411646,0.09433962264150944
1675139220,1.0,0.000942951647609056,0.09425070688030161
1675139280,1.0,0.00047125353440150843,0.09416195856873824
1675139340,1.0,0.0004708097928436916,0.09416195856873824
1675139400,1.0,0.0009411766790149056,0.09407337723424271
1675139460,1.0,0.0009402916982012895,0.09398496240601503
1675139520,1.0,0.0004699248120300756,0.09389671361502347
1675139580,1.0,0.0004694835680751178,0.09389671361502347
1675139640,1.0,0.0009385267200450995,0.09380863039399624
1675139700,1.0,0.0009376467133570487,0.09372071227741331
1675139760,1.0,0.0009367683553945529,0.09363295880149813
1675139820,1.0,0.00046816479400748587,0.09354536950420955
1675139880,1.0,0.00046772684752104815,0.09354536950420955
1675139940,1.0,0.0009350165671472169,0.09345794392523366
1675140000,1.0,0.0009341431276560478,0.09337068160597571
1675140060,1.0,0.000466853408029879,0.09328358208955223
1675140120,1.0,0.00046641791044776156,0.09328358208955223
1675140180,1.0,0.0009324011350516762,0.09319664492078285
1675140240,1.0,0.0009315325728348276,0.0931098696461825
1675140300,1.0,0.0009306656273006808,0.09302325581395349
1675140360,1.0,0.00046511627906976785,0.0929368029739777
1675140420,1.0,0.0004646840148698889,0.0929368029739777
1675140480,1.0,0.000928936568258933,0.09285051067780874
1675140540,1.0,0.0009280744457823655,0.0927643784786642
1675140600,1.0,0.0009272139220504118,0.09267840593141799
1675140660,1.0,0.0009263549926200538,0.09259259259259259
1675140720,1.0,0.00046296296296296336,0.09250693802035152
1675140780,1.0,0.0004625346901017529,0.09250693802035152
1675140840,1.0,0.0009246418989742116,0.09242144177449169
1675140900,1.0,0.0009237877259546383,0.09233610341643582
1675140960,1.0,0.0009229351296283054,0.09225092250922509
1675141020,1.0,0.0004612546125461259,0.09216589861751152
1675141080,1.0,0.00046082949308755804,0.09216589861751152
1675141140,1.0,0.0009212346496253117,0.09208103130755065
1675141200,0.0,0.0009203867572737247,0.09199632014719412
1675141260,0.0,0.0009195404242653832,0.09191176470588235
1675141320,0.0,0.0009186956463025989,0.09182736455463728
1675141380,0.0,0.0009178524191034625,0.09174311926605504
1675141440,0.0,0.00045871559633027563,0.09165902841429881
1675141500,0.0,0.00045829514207149444,0.09165902841429881
1675141560,0.0,0.0009161705999469528,0.09157509157509157
1675141620,0.0,0.000915331999503999,0.09149130832570906
1675141680,0.0,0.000914494932853404,0.09140767824497258
1675141740,0.0,0.0009136593957910738,0.09132420091324202
1675141800,0.0,0.00045662100456621046,0.09124087591240876
1675141860,0.0,0.00045620437956204416,0.09124087591240876
1675141920,0.0,0.0009119928936914885,0.09115770282588878
1675141980,0.0,0.000911161920322523,0.09107468123861566
1675142040,0.0,0.0009103324598782475,0.09099181073703366
1675142100,0.0,0.0009095045082306236,0.09090909090909091
1675142160,0.0,0.0009086780612666179,0.09082652134423251
1675142220,0.0,0.000454132606721163,0.09074410163339383
1675142280,0.0,0.00045372050816696956,0.09074410163339383
1675142340,0.0,0.0009070296650119383,0.09066183136899365
1675142400,0.0,0.0009062077075696069,0.09057971014492755
1675142460,0.0,0.000905387238507444,0.09049773755656108
1675142520,0.0,0.0009045682537864228,0.09041591320072333
1675142580,0.0,0.0009037507493821178,0.09033423667570009
1675142640,0.0,0.0009029347212846384,0.09025270758122744
1675142700,0.0,0.0004512635379061376,0.09017132551848513
1675142760,0.0,0.000450856627592426,0.09017132551848513
1675142820,0.0,0.0009013070780428769,0.0900900900900901
1675142880,0.0,0.0009004954549509014,0.09000900090009001
1675142940,0.0,0.0008996852922702251,0.08992805755395683
1675143000,0.0,0.0008988765860626771,0.08984725965858043
1675143060,0.0,0.0008980693324042136,0.08976660682226212
1675143120,0.0,0.000897263527384854,0.08968609865470852
1675143180,0.0,0.0008964591671086688,0.08960573476702509
1675143240,0.0,0.0008956562476936759,0.08952551477170993
1675143300,0.0,0.00044762757385855006,0.08944543828264759
1675143360,0.0,0.0004472271914132383,0.08944543828264759
1675143420,0.0,0.0008940547159887526,0.08936550491510277
1675143480,0.0,0.0008932560960040861,0.08928571428571429
1675143540,0.0,0.0008924589014910164,0.08920606601248884
1675143600,0.0,0.00089166312863642,0.08912655971479501
1675143660,0.0,0.0008908687736407612,0.08904719501335707
1675143720,0.0,0.0008900758327180317,0.08896797153024912
1675143780,0.0,0.00044483985765124596,0.08888888888888889
1675143840,0.0,0.00044444444444444485,0.08888888888888889
1675143900,0.0,0.0008884941780146051,0.08880994671403197
1675143960,0.0,0.0008877054567289894,0.08873114463176575
1675144020,0.0,0.0008869181345063472,0.08865248226950355
1675144080,0.0,0.0008861322076274123,0.08857395925597875
1675144140,0.0,0.0008853476723860892,0.08849557522123894
1675144200,0.0,0.0008845645250893961,0.08841732979664013
1675144260,0.0,0.0008837827620574064,0.08833922261484099
1675144320,0.0,0.0008830023796231907,0.088261253309797
1675144380,0.0,0.0004413062665489854,0.08818342151675485
1675144440,0.0,0.00044091710758377466,0.08818342151675485
1675144500,0.0,0.0008814457419450085,0.0881057268722467
1675144560,0.0,0.0008806694794316569,0.08802816901408451
1675144620,0.0,0.0008798945829771857,0.08795074758135443
1675144680,0.0,0.0008791210489788194,0.08787346221441125
1675144740,0.0,0.0008783488738464205,0.08779631255487269
1675144800,1.0,0.0008775780540024344,0.08771929824561403
1675144860,1.0,0.0008768085858818833,0.0876424189307625
1675144920,1.0,0.0008760404659322721,0.08756567425569177
1675144980,1.0,0.0008752736906135427,0.08748906386701663
1675145040,1.0,0.0004374453193350835,0.08741258741258742
1675145100,1.0,0.0004370629370629375,0.08741258741258742
1675145160,1.0,0.0008737441597703615,0.08733624454148473
1675145220,1.0,0.0008729813972274941,0.08726003490401396
1675145280,1.0,0.0008722199652785709,0.08718395815170009
1675145340,1.0,0.0008714598604449124,0.08710801393728222
1675145400,1.0,0.000870701079259954,0.08703220191470844
1675145460,1.0,0.0008699436182691951,0.08695652173913043
1675145520,1.0,0.0008691874740301448,0.08688097306689835
1675145580,1.0,0.00043440486533449216,0.08680555555555555
1675145640,1.0,0.0004340277777777782,0.08680555555555555
1675145700,1.0,0.0008676791220969459,0.08673026886383348
1675145760,1.0,0.0008669269075774005,0.08665511265164645
1675145820,1.0,0.0008661759961586659,0.08658008658008658
1675145880,1.0,0.0008654263844575271,0.08650519031141868
1675145940,1.0,0.0008646780691024702,0.08643042350907519
1675146000,1.0,0.0008639310467336323,0.08635578583765112
1675146060,1.0,0.0008631853140027516,0.08628127696289906
1675146120,1.0,0.00043140638481449565,0.08620689655172414
1675146180,1.0,0.00043103448275862106,0.08620689655172414
1675146240,1.0,0.0008616977041195173,0.08613264427217916
1675146300,1.0,0.0008609558203281848,0.08605851979345955
1675146360,1.0,0.0008602152128967817,0.08598452278589855
1675146420,1.0,0.0008594758785343045,0.0859106529209622
1675146480,1.0,0.0008587378139610349,0.08583690987124463
1675146540,1.0,0.0008580010159085395,0.08576329331046312
1675146600,1.0,0.0008572654811195828,0.0856898029134533
1675146660,1.0,0.0008565312063480892,0.08561643835616438
1675146720,1.0,0.00042808219178082233,0.0855431993156544
1675146780,1.0,0.00042771599657827244,0.0855431993156544
1675146840,1.0,0.0008550664239287001,0.08547008547008547
1675146900,1.0,0.0008543359098440234,0.08539709649871904
1675146960,1.0,0.0008536066429031522,0.08532423208191126
1675147020,1.0,0.0008528786199150984,0.08525149190110827
1675147080,1.0,0.00085215183769975,0.08517887563884156
1675147140,1.0,0.0008514262930878257,0.0851063829787234
1675147200,1.0,0.0008507019829208286,0.08503401360544217
1675147260,1.0,0.00042517006802721125,0.08496176720475786
1675147320,1.0,0.0004248088360237897,0.08496176720475786
1675147380,1.0,0.0008492570533412773,0.08488964346349746
1675147440,1.0,0.0008485364276652405,0.08481764206955048
1675147500,1.0,0.0008478170239070752,0.0847457627118644
1675147560,1.0,0.0008470988389615243,0.0846740050804403
1675147620,1.0,0.0008463818697338435,0.08460236886632826
1675147680,1.0,0.000845666113139757,0.08453085376162299
1675147740,1.0,0.0004226542688081153,0.08445945945945946
1675147800,1.0,0.0004222972972972977,0.08445945945945946
1675147860,1.0,0.0008442382255673403,0.08438818565400844
1675147920,1.0,0.0008435260884724039,0.08431703204047218
1675147980,1.0,0.0008428151517777525,0.08424599831508002
1675148040,1.0,0.0008421054124508124,0.08417508417508418
1675148100,1.0,0.0008413968674691979,0.08410428931875526
1675148160,1.0,0.0008406895138206678,0.08403361344537814
1675148220,1.0,0.0008399833485031299,0.08396305625524769
1675148280,1.0,0.0004198152812762388,0.08389261744966443
1675148340,1.0,0.0004194630872483225,0.08389261744966443
1675148400,1.0,0.000838574570902975,0.08382229673093043
1675148460,1.0,0.0008378719526663782,0.08375209380234507
1675148520,1.0,0.0008371705108527303,0.08368200836820085
1675148580,1.0,0.0008364702425099012,0.08361204013377926
1675148640,1.0,0.0008357711446956305,0.0835421888053467
1675148700,1.0,0.00041771094402673386,0.08347245409015025
1675148760,1.0,0.0004173622704507516,0.08347245409015025
1675148820,1.0,0.0008343764489328203,0.08340283569641367
1675148880,1.0,0.0008336808451487266,0.08333333333333333
1675148940,1.0,0.000832986400222038,0.08326394671107411
1675149000,1.0,0.0008322931112591983,0.0831946755407654
1675149060,1.0,0.0008316009753763132,0.0831255195344971
1675149120,1.0,0.00041562759767249506,0.08305647840531562
1675149180,1.0,0.00041528239202656925,0.08305647840531562
1675149240,1.0,0.0008302201513626784,0.08298755186721991
1675149300,1.0,0.000829531457511888,0.08291873963515754
1675149360,1.0,0.000828843905300892,0.08285004142502071
1675149420,1.0,0.00041425020712511314,0.08278145695364239
1675149480,1.0,0.0004139072847682031,0.08278145695364239
1675149540,1.0,0.0008274722144621746,0.0827129859387924
1675149600,1.0,0.0008267880701898305,0.08264462809917356
1675149660,1.0,0.0008261050562679577,0.08257638315441784
1675149720,1.0,0.0008254231698975025,0.08250825082508251
1675149780,1.0,0.0004125412541254037,0.08244023083264634
1675149840,1.0,0.0004122011541632412,0.08244023083264634
1675149900,1.0,0.0008240627686607613,0.08237232289950576
1675149960,1.0,0.0008233842482423856,0.0823045267489712
1675150020,1.0,0.0008227068442711725,0.08223684210526316
1675150080,1.0,0.00041118421052630704,0.08216926869350863
1675150140,1.0,0.0004108463434675526,0.08216926869350863
1675150200,1.0,0.0008213553746662303,0.08210180623973727
1675150260,1.0,0.000820681303553076,0.08203445447087777
1675150320,1.0,0.0008200083379281602,0.0819672131147541
1675150380,1.0,0.00040983606557376176,0.0819000819000819
1675150440,1.0,0.0004095004095004189,0.0819000819000819
1675150500,1.0,0.0008186657122827342,0.0818330605564648
1675150560,1.0,0.000817996046854279,0.08176614881439084
1675150620,1.0,0.0008173274760980987,0.08169934640522876
1675150680,1.0,0.0004084967320261351,0.08163265306122448
1675150740,1.0,0.00040816326530611374,0.08163265306122448
1675150800,1.0,0.000815993607883611,0.08156606851549755
1675150860,1.0,0.000815328305087676,0.08149959250203749
1675150920,1.0,0.0008146640862886898,0.08143322475570033
1675150980,1.0,0.0004071661237785111,0.08136696501220506
1675151040,1.0,0.0004068348250610166,0.08136696501220506
1675151100,1.0,0.0008133388901016764,0.08130081300813008
1675151160,1.0,0.0008126779074452003,0.08123476848090982
1675151220,1.0,0.00040617384240454045,0.08116883116883117
1675151280,1.0,0.0004058441558441652,0.08116883116883117
1675151340,1.0,0.0008113591598993066,0.08110300081103
1675151400,1.0,0.00081070138979259,0.08103727714748785
1675151460,1.0,0.0004051863857374486,0.08097165991902834
1675151520,1.0,0.00040485829959513306,0.08097165991902834
1675151580,1.0,0.000809389043931712,0.08090614886731393
1675151640,1.0,0.000808734463010782,0.08084074373484236
1675151700,1.0,0.00040420371867420316,0.08077544426494346
1675151760,1.0,0.00040387722132472664,0.08077544426494346
1675151820,1.0,0.0008074284723335961,0.08071025020177562
1675151880,1.0,0.0008067770574604917,0.08064516129032258
1675151940,1.0,0.0004032258064516222,0.08058017727639001
1675152000,1.0,0.00040290088638194146,0.08058017727639001
1675152060,1.0,0.0008054773759149621,0.08051529790660225
1675152120,1.0,0.0008048291041750071,0.08045052292839903
1675152180,1.0,0.0004022526146419866,0.08038585209003216
1675152240,1.0,0.0004019292604501701,0.08038585209003216
1675152300,1.0,0.0008035356861529727,0.08032128514056225
1675152360,1.0,0.0004016064257028027,0.08025682182985554
1675152420,1.0,0.0004012841091492869,0.08025682182985554
1675152480,1.0,0.0008022464186921814,0.08019246190858059
1675152540,1.0,0.0004009623095428944,0.08012820512820512
1675152600,1.0,0.0004006410256410349,0.08012820512820512
1675152660,1.0,0.0008009612818459903,0.08006405124099279
1675152720,1.0,0.00040032025620495543,0.08
1675152780,1.0,0.00039999999999999145,0.08
1675152840,1.0,0.0007996802557953644,0.07993605115907275
1675152900,1.0,0.00039968025579537297,0.07987220447284345
1675152960,1.0,0.0003993610223642088,0.07987220447284345
1675153020,1.0,0.0007984033208478572,0.07980845969672785
1675153080,1.0,0.0003990422984836485,0.07974481658692185
1675153140,1.0,0.0003987240829346008,0.07974481658692185
1675153200,1.0,0.000797130457436602,0.0796812749003984
1675153260,1.0,0.0003984063745020012,0.07961783439490445
1675153320,1.0,0.0003980891719745138,0.07961783439490445
1675153380,1.0,0.0007958616461193122,0.07955449482895784
1675153440,1.0,0.00039777247414479836,0.0794912559618442
1675153500,1.0,0.0003974562798092125,0.0794912559618442
1675153560,1.0,0.0007945968675772915,0.07942811755361398
1675153620,1.0,0.0003971405877680791,0.07936507936507936
1675153680,1.0,0.00039682539682538837,0.07936507936507936
1675153740,1.0,0.00039682539682538837,0.07930214115781127
