"","hours_since_ESP_start","ESP_DNA_conc","model","sigma"
"1",0,74.3233333333333,100.000568427512,280.500956755937
"2",1.15166666666667,120.303333333333,367.929513579053,1031.35321349071
"3",2.30583333333333,698.26,449.184265890369,1258.94667132229
"4",3.4675,664.04,483.625553425883,1355.26635040183
"5",4.62222222222222,1053.26,501.682804418061,1405.70127506371
"6",5.90916666666667,85.07,511.628233680222,1433.47413317893
"7",7.06666666666667,111.853333333333,515.756972239354,1445.03007152097
"8",8.22083333333333,472.886666666667,516.519861448984,1447.19949570524
"9",9.37583333333333,139.646666666667,514.991034253634,1442.97749702819
"10",10.5297222222222,96.9533333333333,512.224138377627,1435.29893278945
"11",11.8113888888889,44.6066666666667,509.212148687735,1426.9293050103
"12",12.9686111111111,84.9633333333333,506.83766141315,1420.3261965662
"13",14.1216666666667,180.906666666667,505.555075380719,1416.75551295911
"14",15.2752777777778,1026.19333333333,506.202744804418,1418.54903325037
"15",16.4333333333333,4580.87,508.602228161343,1425.2133315858
"16",17.7208333333333,2659.24333333333,510.874123839929,1431.5276894626
"17",18.8791666666667,90.57,511.457767240086,1433.15270933449
"18",20.0363888888889,37.5033333333333,510.47365169516,1430.41901278156
"19",21.1905555555556,14970.9633333333,507.690739023644,1422.68240795386
"20",22.3438888888889,3780.13666666667,503.656351602841,1411.46378458261
"21",23.6305555555556,721.976666666667,499.684954092566,1400.4183930888
"22",24.7855555555556,194.233333333333,497.612867512416,1394.65116053165
"23",25.9375,206.366666666667,497.84141691001,1395.27701035943
"24",27.0913888888889,152.96,501.014574571196,1404.08498585842
"25",28.2466666666667,85.6233333333333,507.151076153587,1421.13192018724
"26",29.5327777777778,70.3066666666667,514.806477409496,1442.41443791247
"27",30.6844444444444,220.636666666667,519.5989207445,1455.75768917909
"28",31.8380555555556,72565.9333333333,521.374568530086,1460.71848656118
"29",32.9913888888889,7448.53666666667,520.764750371475,1459.04198517221
"30",34.1441666666667,1182.64,518.077584077296,1451.58131182657
"31",35.4286111111111,282.39,514.16256516118,1440.69824084306
"32",36.5816666666667,837.423333333333,510.456439055783,1430.38992295463
"33",37.7408333333333,295.29,507.226532597276,1421.40302230781
"34",38.8986111111111,142.353333333333,505.17864764875,1415.70105019982
"35",40.0558333333333,194.79,505.202565683098,1415.75809299291
"36",41.3433333333333,6630.30333333333,507.721594883707,1422.75218821589
"37",42.4966666666667,6165.28666666667,510.314321728069,1429.95706321903
"38",43.6497222222222,6990.52333333333,511.406962830095,1432.99708837643
"39",44.8013888888889,1054.63666666667,510.708034838571,1431.05758865846
"40",45.9541666666667,389.103333333333,508.070724889124,1423.72737987626
"41",47.2347222222222,367.373333333333,503.767026497366,1411.76162767985
"42",48.3861111111111,486.436666666667,499.948065840041,1401.14080276184
