"","hours_since_ESP_start","ESP_DNA_conc","model","sigma"
"1",0,74.3233333333333,100.002300583285,280.52510747695
"2",1.15166666666667,120.303333333333,246.252466413282,692.678223963576
"3",2.30583333333333,698.26,382.003674463039,1074.37363386533
"4",3.4675,664.04,452.374293031564,1271.505442555
"5",4.62222222222222,1053.26,490.569672662313,1378.18843738478
"6",5.90916666666667,85.07,351.273268039534,984.97989521866
"7",7.06666666666667,111.853333333333,443.605821951534,1245.64135632137
"8",8.22083333333333,472.886666666667,489.454111348185,1374.46867730448
"9",9.37583333333333,139.646666666667,513.477332704808,1441.71967336425
"10",10.5297222222222,96.9533333333333,526.676044688256,1478.55699695995
"11",11.8113888888889,44.6066666666667,534.241104750809,1499.61804149908
"12",12.9686111111111,84.9633333333333,538.745578409688,1512.13161126011
"13",14.1216666666667,180.906666666667,541.521917859758,1519.82981278221
"14",15.2752777777778,1026.19333333333,543.287734172524,1524.7176085241
"15",16.4333333333333,4580.87,544.443475338606,1527.9114911392
"16",17.7208333333333,2659.24333333333,545.219955322461,1530.05386001582
"17",18.8791666666667,90.57,545.754223130515,1531.5255739093
"18",20.0363888888889,37.5033333333333,546.129912661151,1532.55874787812
"19",21.1905555555556,14970.9633333333,546.399371684329,1533.2984992448
"20",22.3438888888889,3780.13666666667,801.336016990619,2251.67660749872
"21",23.6305555555556,721.976666666667,675.331604207121,1895.09693934254
"22",24.7855555555556,194.233333333333,614.992035612582,1725.13137855691
"23",25.9375,206.366666666667,691.879580135587,1942.14161112016
"24",27.0913888888889,152.96,877.535307109489,2464.98994300236
"25",28.2466666666667,85.6233333333333,971.946373581197,2729.79935079817
"26",29.5327777777778,70.3066666666667,1022.32700501279,2870.65504809543
"27",30.6844444444444,220.636666666667,1050.38026882011,2948.88150006816
"28",31.8380555555556,72565.9333333333,1187.2732682026,3334.05953170267
"29",32.9913888888889,7448.53666666667,882.492234167299,2474.10343185479
"30",34.1441666666667,1182.64,543.566293728321,1520.29420790052
"31",35.4286111111111,282.39,303.027713117791,844.973845686263
"32",36.5816666666667,837.423333333333,176.190441872394,490.077819002544
"33",37.7408333333333,295.29,133.162044817177,370.745059075071
"34",38.8986111111111,142.353333333333,334.658840047688,939.736318149989
"35",40.0558333333333,194.79,433.216984904376,1216.89751085457
"36",41.3433333333333,6630.30333333333,483.690234466661,1358.37174396709
"37",42.4966666666667,6165.28666666667,510.597201626624,1433.59209229062
"38",43.6497222222222,6990.52333333333,525.4602951758,1475.05361404821
"39",44.8013888888889,1054.63666666667,533.936057790158,1498.65532572276
"40",45.9541666666667,389.103333333333,538.910461508073,1512.48662687054
"41",47.2347222222222,367.373333333333,541.907415840851,1520.80927415395
"42",48.3861111111111,486.436666666667,543.75688861366,1525.93988460355
