"","hours_since_ESP_start","ESP_DNA_conc","model","sigma"
"1",0,1.4464393495,13.2535970114668,35.7818440175084
"2",1.15166666666667,2.1203475715,6.44679708789683,15.9231688964705
"3",2.30583333333333,13.89897022,43.4951529001562,67.7675713286803
"4",3.4675,10.58133583,20.492064981829,34.1143974260392
"5",4.62222222222222,18.26744232,9.39603874363036,16.8691532054004
"6",5.90916666666667,1.540318358,4.09634193691805,7.67565525840288
"7",7.06666666666667,2.670489979,3.049409496335,6.4947898325847
"8",8.22083333333333,8.292612075,2.59949359041797,6.04116404860112
"9",9.37583333333333,1.6962007165,2.37960093454139,5.63724715230487
"10",10.5297222222222,1.052372849,2.30393963701737,5.60808973634299
"11",11.8113888888889,0.512022689,2.25811192744656,5.46522749904398
"12",12.9686111111111,1.704114425,2.25544096658757,5.45797177774312
"13",14.1216666666667,2.0553801535,2.9259045290288,7.34675110443378
"14",15.2752777777778,13.41634178,76.659052231866,132.332610186336
"15",16.4333333333333,89.1845192,64.6910846705607,116.306276631287
"16",17.7208333333333,47.080179595,23.0106593812667,41.9170023946538
"17",18.8791666666667,1.829655087,9.51644969424821,18.1926323385847
"18",20.0363888888889,1.0267517745,5.06723511671953,10.545478872625
"19",21.1905555555556,220.05196535,125.421881035827,237.604518612754
"20",22.3438888888889,82.07231825,46.1599003273183,87.1765431666528
"21",23.6305555555556,14.83829584,17.5099682804682,33.168904580517
"22",24.7855555555556,2.326476145,7.8163756711991,15.4809214813689
"23",25.9375,3.7386339905,4.97179245815036,10.7049167151423
"24",27.0913888888889,3.115834427,4.70298676370183,10.7974079041592
"25",28.2466666666667,1.1261313675,4.56093591520613,10.7537402943736
"26",29.5327777777778,1.5030409215,4.52343146013828,10.8121913397821
"27",30.6844444444444,2.1027272105,4.76251942842217,11.9753587948187
"28",31.8380555555556,1218.601538,354.948594155586,845.089664810839
"29",32.9913888888889,117.0971031,123.316489195255,246.240090096438
"30",34.1441666666667,13.99774065,42.9530136115674,80.9017770199574
"31",35.4286111111111,5.34338331,15.3159355020487,28.0983431054429
"32",36.5816666666667,15.264759635,5.75666577830205,10.5363207747694
"33",37.7408333333333,5.69854636,2.72949016621558,5.09965920986718
"34",38.8986111111111,2.657329488,2.57011795469967,5.64676402973608
"35",40.0558333333333,3.793593812,3.79990819721384,8.69809240906151
"36",41.3433333333333,103.3961563,125.977640947544,254.916234895999
"37",42.4966666666667,115.17424315,94.8094951559625,179.61231419698
"38",43.6497222222222,162.2705948,96.9232158888237,168.869023807338
"39",44.8013888888889,43.06524086,39.80671705304,69.7538026356513
"40",45.9541666666667,6.43390155,16.3822512412414,29.5463396987712
"41",47.2347222222222,9.87543249,9.24140773257454,17.7979618995235
"42",48.3861111111111,10.00958185,7.45849993142615,14.9635199888719
