"","hours_since_ESP_start","ESP_DNA_conc","model","sigma"
"1",0,1.4464393495,43.1887013653529,266.574131859544
"2",1.15166666666667,2.1203475715,17.0438326905652,99.3471067309731
"3",2.30583333333333,13.89897022,15.9757369477245,88.1385208587595
"4",3.4675,10.58133583,14.9658789760705,80.0983042369259
"5",4.62222222222222,18.26744232,14.5324470758424,76.7859495409684
"6",5.90916666666667,1.540318358,9.88704418728315,53.9297393891542
"7",7.06666666666667,2.670489979,10.0644138582617,54.3553763429932
"8",8.22083333333333,8.292612075,11.3425695715917,60.4040177140671
"9",9.37583333333333,1.6962007165,8.78931909068881,47.7982644190565
"10",10.5297222222222,1.052372849,7.21568934927177,39.7717390625242
"11",11.8113888888889,0.512022689,6.03495860146815,33.5412075529164
"12",12.9686111111111,1.704114425,7.96767814822516,43.321432563456
"13",14.1216666666667,2.0553801535,9.95157461817462,53.4951913719574
"14",15.2752777777778,13.41634178,14.1879023603401,74.3673593902464
"15",16.4333333333333,89.1845192,18.1979055917847,94.5596766107305
"16",17.7208333333333,47.080179595,17.9168973113464,93.0564410229176
"17",18.8791666666667,1.829655087,11.506593107845,62.6579784772087
"18",20.0363888888889,1.0267517745,11.4177991574187,61.8342166586283
"19",21.1905555555556,220.05196535,17.6690250853413,93.155097491931
"20",22.3438888888889,82.07231825,19.237623185441,99.9008171844881
"21",23.6305555555556,14.83829584,15.9996071098329,83.5620917645629
"22",24.7855555555556,2.326476145,11.0947620964961,59.4698025623671
"23",25.9375,3.7386339905,10.5069054944936,56.528028488914
"24",27.0913888888889,3.115834427,9.73920083273237,52.3835265769324
"25",28.2466666666667,1.1261313675,8.06969430768191,44.0905985190656
"26",29.5327777777778,1.5030409215,9.29372450339672,50.2720842404837
"27",30.6844444444444,2.1027272105,12.9499864078845,68.6322365551733
"28",31.8380555555556,1218.601538,20.0464230396654,104.604122900545
"29",32.9913888888889,117.0971031,21.2843687625616,110.322767891866
"30",34.1441666666667,13.99774065,17.6036714071485,92.2675144428823
"31",35.4286111111111,5.34338331,14.6031928662901,77.4994834390673
"32",36.5816666666667,15.264759635,14.7813725858787,78.1821599658653
"33",37.7408333333333,5.69854636,13.1391097661482,69.7052109961743
"34",38.8986111111111,2.657329488,11.8896525218089,63.5699551146616
"35",40.0558333333333,3.793593812,14.0593921959112,74.3528702424116
"36",41.3433333333333,103.3961563,19.3835792583125,100.692784856316
"37",42.4966666666667,115.17424315,22.7711058459036,117.47718542999
"38",43.6497222222222,162.2705948,23.9901371243648,123.175808649895
"39",44.8013888888889,43.06524086,21.3545003523952,110.617082153123
"40",45.9541666666667,6.43390155,16.1599724367572,84.9942671201498
"41",47.2347222222222,9.87543249,15.275061013762,80.282558359611
"42",48.3861111111111,10.00958185,15.1233647632816,79.6162251177934
